Date,Occupied_Units,Week,Occupancy,Bookings,Notices,Avg_Booking_Time,Avg_Notice_Time,Has_Bookings,Has_Notices,units_available,Missing_Occupancy_Flag
2019-12-05,73.0,2019-W49,1.0,2.0,1.0,6.0,14.0,1,1,73.0,0
2019-12-06,73.0,2019-W49,1.0,0.0,0.0,8.333333333333334,14.0,0,0,73.0,0
2019-12-07,73.0,2019-W49,1.0,0.0,0.0,8.333333333333334,14.0,0,0,73.0,0
2019-12-08,72.0,2019-W49,0.9863013698630136,0.0,0.0,8.333333333333334,14.0,0,0,73.0,0
2019-12-09,72.0,2019-W50,0.9863013698630136,0.0,1.0,8.333333333333334,8.0,0,1,73.0,0
2019-12-10,72.0,2019-W50,0.9863013698630136,0.0,0.0,8.333333333333334,14.0,0,0,73.0,0
2019-12-11,72.0,2019-W50,0.9863013698630136,1.0,1.0,8.333333333333334,4.0,1,1,73.0,0
2019-12-12,72.0,2019-W50,0.9863013698630136,0.0,0.0,8.333333333333334,14.0,0,0,73.0,0
2019-12-13,70.0,2019-W50,0.958904109589041,0.0,0.0,8.333333333333334,14.0,0,0,73.0,0
2019-12-14,70.0,2019-W50,0.958904109589041,0.0,0.0,8.333333333333334,14.0,0,0,73.0,0
2019-12-15,65.0,2019-W50,0.8904109589041096,0.0,0.0,8.333333333333334,14.0,0,0,73.0,0
2019-12-16,66.0,2019-W51,0.9041095890410958,0.0,1.0,8.333333333333334,29.0,0,1,73.0,0
2019-12-17,65.0,2019-W51,0.8904109589041096,0.0,0.0,8.333333333333334,14.0,0,0,73.0,0
2019-12-18,65.0,2019-W51,0.8904109589041096,0.0,0.0,8.333333333333334,14.0,0,0,73.0,0
2019-12-19,64.0,2019-W51,0.8767123287671232,0.0,0.0,8.333333333333334,14.0,0,0,73.0,0
2019-12-20,63.0,2019-W51,0.863013698630137,0.0,0.0,8.333333333333334,14.0,0,0,73.0,0
2019-12-21,62.0,2019-W51,0.8493150684931506,0.0,0.0,8.333333333333334,14.0,0,0,73.0,0
2019-12-22,61.0,2019-W51,0.8356164383561644,0.0,0.0,8.333333333333334,14.0,0,0,73.0,0
2019-12-23,61.0,2019-W52,0.8356164383561644,0.0,0.0,8.333333333333334,14.0,0,0,73.0,0
2019-12-24,61.0,2019-W52,0.8356164383561644,0.0,0.0,8.333333333333334,14.0,0,0,73.0,0
2019-12-25,61.0,2019-W52,0.8356164383561644,0.0,0.0,8.333333333333334,14.0,0,0,73.0,0
2019-12-26,61.0,2019-W52,0.8356164383561644,0.0,0.0,8.333333333333334,14.0,0,0,73.0,0
2019-12-27,61.0,2019-W52,0.8356164383561644,0.0,0.0,8.333333333333334,14.0,0,0,73.0,0
2019-12-28,60.0,2019-W52,0.821917808219178,0.0,0.0,8.333333333333334,14.0,0,0,73.0,0
2019-12-29,59.0,2019-W52,0.8082191780821918,0.0,0.0,8.333333333333334,14.0,0,0,73.0,0
2019-12-30,59.0,2020-W01,0.8082191780821918,0.0,0.0,8.333333333333334,14.0,0,0,73.0,0
